Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-12-11,16049.0,16296.0,15983.0,16248.0,268701,1.24,16118.86,16424.0,11572.74,0.966
2025-12-12,16248.0,16536.0,16247.0,16522.0,404711,1.6864,16181.71,16522.0,11572.74,1.0049
2025-12-15,16500.0,16500.0,16360.0,16415.0,225221,-0.5152,16241.86,16522.0,11572.74,1.0233
2025-12-16,16400.0,16451.0,16320.0,16354.0,156134,-0.2805,16252.14,16522.0,11572.74,0.883
2025-12-17,16389.0,16490.0,16357.0,16398.0,257406,0.0549,16282.29,16522.0,11572.74,0.8772
2025-12-18,16440.0,16486.0,16221.0,16329.0,213981,-0.6752,16326.43,16522.0,11572.74,0.9324
2025-12-19,16329.0,16475.0,16329.0,16414.0,360190,0.5205,16382.86,16522.0,11572.74,0.9006
2025-12-22,16464.0,16693.0,16414.0,16649.0,271590,1.1237,16440.14,16649.0,11572.74,0.881
2025-12-23,16709.0,16720.0,16558.0,16585.0,215650,-0.7421,16449.14,16649.0,11572.74,0.6892
2025-12-24,16640.0,16720.0,16542.0,16703.0,258486,0.3786,16490.29,16703.0,11572.74,0.6763
2025-12-26,16703.0,16703.0,16516.0,16596.0,212925,-0.6406,16524.86,16703.0,11572.74,0.7184
2025-12-29,16600.0,16682.0,16499.0,16542.0,251796,-0.3494,16545.43,16703.0,11572.74,0.7297
2025-12-30,16575.0,16818.0,16482.0,16647.0,1055843,0.4344,16590.86,16703.0,11572.74,0.6921
2025-12-31,16581.0,16776.0,16581.0,16697.0,314427,0.6996,16631.29,16703.0,11572.74,0.713
2026-01-01,16700.0,16798.0,16602.0,16708.0,171293,0.0479,16639.71,16708.0,11572.74,0.5631
2026-01-02,16750.0,16999.0,16723.0,16960.0,388562,1.2537,16693.29,16960.0,11572.74,0.6393
2026-01-05,17025.0,17370.0,16980.0,17155.0,305668,0.7636,16757.86,17155.0,11572.74,0.6671
2026-01-06,17170.0,17306.0,17142.0,17292.0,192182,0.7105,16857.29,17292.0,11572.74,0.5246
2026-01-07,17230.0,17249.0,16524.0,16809.0,427979,-2.4434,16895.43,17292.0,11572.74,1.225
2026-01-08,16808.0,16808.0,16541.0,16664.0,238421,-0.8567,16897.86,17292.0,11572.74,1.2813
2026-01-09,16663.0,16704.0,16417.0,16501.0,286302,-0.9722,16869.86,17292.0,11572.74,1.2904
2026-01-12,16456.0,16615.0,16271.0,16582.0,288686,0.7657,16851.86,17292.0,11572.74,1.3422
2026-01-13,16662.0,16726.0,16293.0,16426.0,312205,-1.4164,16775.57,17292.0,11572.74,1.2669
2026-01-14,16390.0,16412.0,16090.0,16152.0,240043,-1.4521,16632.29,17292.0,11572.74,1.1741
2026-01-15,16152.0,16152.0,16152.0,16152.0,0,0.0,16469.43,17292.0,11572.74,1.0444
2026-01-16,16000.0,16197.0,15770.0,15859.0,703056,-0.8812,16333.71,17292.0,11572.74,0.8008
2026-01-19,15859.0,16242.0,15813.0,16176.0,385141,1.9989,16264.0,17292.0,11572.74,1.2826
2026-01-20,16200.0,16233.0,15850.0,15879.0,289609,-1.9815,16175.14,17292.0,11572.74,1.4226
2026-01-21,15675.0,15973.0,15675.0,15770.0,345738,0.6061,16059.14,17292.0,11572.74,1.4015
2026-01-22,15950.0,15971.0,15714.0,15765.0,352320,-1.1599,15964.71,17292.0,11572.74,1.375
2026-01-23,15819.0,15846.0,15439.0,15469.0,338669,-2.2125,15867.14,17292.0,11572.74,1.4958
2026-01-27,15300.0,15387.0,15013.0,15245.0,565768,-0.3595,15737.57,17292.0,11572.74,1.4811
2026-01-28,15161.0,15294.0,14431.0,14877.0,1584483,-1.8732,15597.29,17292.0,11572.74,1.5611
2026-01-29,14870.0,14870.0,14353.0,14502.0,716545,-2.4748,15358.14,17292.0,11572.74,1.1199
2026-01-30,14502.0,14679.0,14300.0,14599.0,946509,0.6689,15175.29,17292.0,11572.74,1.304
2026-02-02,14251.0,14446.0,14058.0,14384.0,621514,0.9333,14977.29,17292.0,11572.74,1.374
2026-02-03,15200.0,15281.0,14482.0,14782.0,638870,-2.75,14836.86,17292.0,11572.74,1.5406
2026-02-04,14800.0,15170.0,14723.0,15071.0,451065,1.8311,14780.0,17292.0,11572.74,1.8112
2026-02-05,15090.0,15150.0,14900.0,15059.0,374759,-0.2054,14753.43,17292.0,11572.74,1.8152
2026-02-06,15084.0,15118.0,14871.0,14997.0,276529,-0.5768,14770.57,17292.0,11572.74,1.7218
2026-02-09,15125.0,15126.0,14905.0,14978.0,200034,-0.9719,14838.57,17292.0,11572.74,1.4939
2026-02-10,14999.0,15349.0,14983.0,15146.0,360240,0.9801,14916.71,17292.0,11572.74,1.5267
2026-02-11,15180.0,15432.0,15174.0,15412.0,360742,1.5283,15063.57,17292.0,11572.74,1.6087
2026-02-12,15459.0,15459.0,15265.0,15326.0,201895,-0.8603,15141.29,17292.0,11572.74,1.175
2026-02-13,15309.0,15434.0,15190.0,15237.0,208645,-0.4703,15165.0,17292.0,11572.74,0.96
2026-02-16,15237.0,15299.0,14960.0,15051.0,210175,-1.2207,15163.86,17292.0,11572.74,1.0538
2026-02-17,15031.0,15211.0,14960.0,15179.0,166765,0.9846,15189.86,17292.0,11572.74,1.13
2026-02-18,15208.0,15239.0,15074.0,15164.0,280772,-0.2893,15216.43,17292.0,11572.74,1.0599
2026-02-19,15163.0,15279.0,14853.0,14903.0,152788,-1.7147,15181.71,17292.0,11572.74,1.1679
2026-02-20,14903.0,15077.0,14848.0,14977.0,515847,0.4965,15119.57,17292.0,11572.74,0.9435
2026-02-23,15050.0,15118.0,14984.0,15072.0,242968,0.1462,15083.29,17292.0,11572.74,0.9453
2026-02-24,15001.0,15062.0,14904.0,14926.0,300991,-0.5,15038.86,17292.0,11572.74,0.9463
2026-02-25,14860.0,15133.0,14837.0,15070.0,356495,1.4132,15041.57,17292.0,11572.74,1.0382
2026-02-26,15145.0,15224.0,15046.0,15213.0,308213,0.449,15046.43,17292.0,11572.74,0.9781
2026-02-27,15110.0,15192.0,14804.0,14857.0,478164,-1.6744,15002.57,17292.0,11572.74,1.1681
2026-03-02,14407.0,14684.0,14204.0,14388.0,603744,-0.1319,14929.0,17292.0,11572.74,0.9602
2026-03-04,14150.0,14184.0,13794.0,14158.0,710366,0.0565,14812.0,17292.0,11572.74,0.9386
2026-03-05,14300.0,14570.0,14081.0,14415.0,448650,0.8042,14718.14,17292.0,11572.74,0.9912
2026-03-06,14339.0,14466.0,14115.0,14159.0,390629,-1.2553,14608.57,17292.0,11572.74,1.0977
2026-03-09,13800.0,13800.0,13365.0,13508.0,676224,-2.1159,14385.43,17292.0,11572.74,1.1246
2026-03-10,13721.0,13909.0,13505.0,13867.0,353715,1.0641,14193.14,17292.0,11572.74,1.2345
2026-03-11,13850.0,13948.0,13441.0,13497.0,392182,-2.5487,13998.86,17292.0,11572.74,1.4092
2026-03-12,13430.0,13430.0,12966.0,13011.0,544683,-3.1199,13802.14,17292.0,11572.74,1.675
2026-03-13,12899.0,12962.0,12483.0,12591.0,939594,-2.3878,13578.29,17292.0,11572.74,1.6688
2026-03-16,12532.0,12874.0,12400.0,12757.0,1416170,1.7954,13341.43,17292.0,11572.74,1.9084
2026-03-17,12790.0,13100.0,12686.0,12972.0,1178941,1.423,13171.86,17292.0,11572.74,2.1538
2026-03-18,13100.0,13176.0,13015.0,13048.0,458827,-0.3969,13106.14,17292.0,11572.74,2.081
2026-03-19,12768.0,12838.0,12505.0,12599.0,569346,-1.3236,12925.0,17292.0,11572.74,1.9555
2026-03-20,12605.0,12756.0,12556.0,12601.0,725481,-0.0317,12797.0,17292.0,11572.74,1.8376
2026-03-23,12501.0,12501.0,12278.0,12355.0,517985,-1.1679,12703.29,17292.0,11572.74,1.5056
2026-03-24,12600.0,12650.0,12332.0,12464.0,583568,-1.0794,12685.14,17292.0,11572.74,1.265
2026-03-25,12549.0,12780.0,12506.0,12711.0,540649,1.2909,12678.57,17292.0,11572.74,1.1471
