Date,Open,High,Low,Close,Volume,Daily_Return,MA_7,52W_High,52W_Low,Volatility_7D
2025-10-23,2580.7129325458322,2646.396542743126,2575.8512480603545,2581.308349609375,3386744,0.0231,2547.72,2671.6,2245.45,0.8406
2025-10-24,2563.845541367595,2563.845541367595,2455.1996099512826,2496.772705078125,3110800,-2.6161,2549.71,2671.6,2245.45,1.4587
2025-10-27,2496.7727162326983,2505.3057356327795,2486.453930097325,2492.208740234375,2127832,-0.1828,2548.69,2671.6,2245.45,1.4389
2025-10-28,2499.3526254379835,2506.298027731777,2462.541896386315,2477.62353515625,2294976,-0.8694,2539.57,2671.6,2245.45,1.228
2025-10-29,2493.002510276694,2493.994710552656,2464.6254854896224,2468.693603515625,1870143,-0.9751,2523.18,2671.6,2245.45,0.9074
2025-10-30,2471.5708795685664,2477.5240812054235,2435.752352825584,2450.337890625,1195631,-0.8591,2505.49,2671.6,2245.45,0.9038
2025-10-31,2449.742476349403,2460.160579225737,2433.7679550444664,2446.269775390625,1401937,-0.1418,2487.6,2671.6,2245.45,0.8971
2025-11-03,2436.943259855451,2455.5964317532575,2421.2664466287306,2440.812744140625,1049185,0.1588,2467.53,2671.6,2245.45,0.9191
2025-11-04,2440.812780562824,2444.0870900572017,2422.2586830765586,2426.624267578125,1251588,-0.5813,2457.51,2671.6,2245.45,0.4398
2025-11-06,2444.682292267998,2444.682292267998,2413.6266157779787,2417.0,1329256,-1.1323,2446.77,2671.6,2245.45,0.4733
2025-11-07,2417.0,2425.0,2400.60009765625,2414.0,817896,-0.1241,2437.68,2671.6,2245.45,0.4935
2025-11-10,2405.0,2429.300048828125,2404.0,2408.800048828125,780558,0.158,2429.12,2671.6,2245.45,0.5058
2025-11-11,2422.199951171875,2433.699951171875,2403.10009765625,2427.5,1422399,0.2188,2425.86,2671.6,2245.45,0.4926
2025-11-12,2430.60009765625,2434.800048828125,2416.199951171875,2424.5,1680827,-0.251,2422.75,2671.6,2245.45,0.4919
2025-11-13,2429.0,2431.0,2405.0,2407.60009765625,1256059,-0.881,2418.0,2671.6,2245.45,0.5143
2025-11-14,2405.10009765625,2430.199951171875,2392.0,2427.699951171875,975973,0.9397,2418.16,2671.6,2245.45,0.6986
2025-11-17,2431.39990234375,2438.39990234375,2416.0,2425.0,920038,-0.2632,2419.3,2671.6,2245.45,0.5588
2025-11-18,2415.800048828125,2422.89990234375,2401.89990234375,2404.0,1229034,-0.4885,2417.87,2671.6,2245.45,0.5855
2025-11-19,2412.0,2450.699951171875,2411.0,2441.60009765625,1465143,1.2272,2422.56,2671.6,2245.45,0.769
2025-11-20,2445.10009765625,2459.0,2425.0,2428.39990234375,1396929,-0.683,2422.69,2671.6,2245.45,0.8144
2025-11-21,2436.199951171875,2443.199951171875,2413.0,2433.699951171875,1840712,-0.1026,2424.0,2671.6,2245.45,0.8105
2025-11-24,2441.89990234375,2444.89990234375,2413.0,2424.199951171875,4092327,-0.7248,2426.37,2671.6,2245.45,0.7851
2025-11-25,2422.0,2424.199951171875,2406.0,2414.10009765625,1240672,-0.3262,2424.43,2671.6,2245.45,0.6656
2025-11-26,2412.0,2427.699951171875,2409.0,2425.199951171875,1242683,0.5473,2424.46,2671.6,2245.45,0.7199
2025-11-27,2426.10009765625,2459.699951171875,2425.0,2451.699951171875,1872248,1.0552,2431.27,2671.6,2245.45,0.8049
2025-11-28,2450.0,2470.0,2447.199951171875,2466.60009765625,973225,0.6776,2434.84,2671.6,2245.45,0.7015
2025-12-01,2466.60009765625,2488.0,2458.800048828125,2464.5,1924828,-0.0851,2440.0,2671.6,2245.45,0.6281
2025-12-02,2471.0,2484.39990234375,2460.0,2477.800048828125,2179406,0.2752,2446.3,2671.6,2245.45,0.619
2025-12-03,2478.199951171875,2484.89990234375,2403.10009765625,2448.0,3535932,-1.2186,2449.7,2671.6,2245.45,0.7554
2025-12-04,2440.0,2483.0,2423.199951171875,2462.199951171875,2587753,0.9098,2456.57,2671.6,2245.45,0.7746
2025-12-05,2422.0,2422.0,2286.699951171875,2338.60009765625,4008271,-3.4434,2444.2,2671.6,2245.45,1.5993
2025-12-08,2350.10009765625,2355.10009765625,2302.0,2314.0,1898154,-1.5361,2424.53,2671.6,2245.45,1.5427
2025-12-09,2318.0,2330.39990234375,2298.10009765625,2306.5,1471488,-0.4961,2401.66,2671.6,2245.45,1.4369
2025-12-10,2306.5,2316.89990234375,2295.0,2301.699951171875,2857290,-0.2081,2378.4,2671.6,2245.45,1.4274
2025-12-11,2296.300048828125,2313.0,2292.0,2305.60009765625,1108032,0.405,2353.8,2671.6,2245.45,1.4447
2025-12-12,2306.89990234375,2309.0,2244.699951171875,2260.60009765625,3203114,-2.007,2327.03,2671.6,2245.45,1.5121
2025-12-15,2260.60009765625,2299.0,2252.0,2293.5,1274115,1.4554,2302.93,2671.6,2245.45,1.631
2025-12-16,2293.39990234375,2302.699951171875,2276.0,2281.10009765625,1256042,-0.5363,2294.71,2671.6,2245.45,1.1566
2025-12-17,2281.199951171875,2286.199951171875,2268.300048828125,2275.60009765625,808100,-0.2455,2289.23,2671.6,2245.45,1.0462
2025-12-18,2270.0,2278.300048828125,2255.300048828125,2265.5,1057295,-0.1982,2283.37,2671.6,2245.45,1.0397
2025-12-19,2263.699951171875,2284.800048828125,2263.699951171875,2280.0,1237214,0.7201,2280.27,2671.6,2245.45,1.0949
2025-12-22,2280.0,2295.0,2280.0,2289.5,790773,0.4167,2277.97,2671.6,2245.45,1.0957
2025-12-23,2289.300048828125,2310.0,2280.699951171875,2302.60009765625,1128801,0.581,2283.97,2671.6,2245.45,0.689
2025-12-24,2302.60009765625,2305.0,2278.10009765625,2282.199951171875,519380,-0.886,2282.36,2671.6,2245.45,0.6054
2025-12-26,2282.300048828125,2290.0,2275.0,2285.39990234375,533626,0.1358,2282.97,2671.6,2245.45,0.5618
2025-12-29,2288.89990234375,2298.699951171875,2280.0,2293.300048828125,1086695,0.1922,2285.5,2671.6,2245.45,0.5443
2025-12-30,2293.300048828125,2298.0,2283.0,2290.199951171875,1556717,-0.1352,2289.03,2671.6,2245.45,0.5383
2025-12-31,2290.0,2325.5,2286.800048828125,2315.89990234375,1324220,1.131,2294.16,2671.6,2245.45,0.6265
2026-01-01,2322.0,2326.0,2300.0,2323.0,758866,0.0431,2298.94,2671.6,2245.45,0.6213
2026-01-02,2326.0,2357.699951171875,2322.0,2348.0,973413,0.9458,2305.43,2671.6,2245.45,0.6762
2026-01-05,2341.5,2394.0,2336.39990234375,2384.10009765625,1344113,1.8194,2319.99,2671.6,2245.45,0.7211
2026-01-06,2398.800048828125,2428.10009765625,2367.800048828125,2424.699951171875,1584720,1.0797,2339.89,2671.6,2245.45,0.7102
2026-01-07,2416.0,2421.89990234375,2382.0,2399.39990234375,892690,-0.6871,2355.04,2671.6,2245.45,0.8781
2026-01-08,2389.0,2418.10009765625,2368.10009765625,2386.699951171875,1163828,-0.0963,2368.83,2671.6,2245.45,0.8727
2026-01-09,2382.0,2386.0,2361.0,2372.60009765625,1189464,-0.3946,2376.93,2671.6,2245.45,0.9092
2026-01-12,2362.0,2413.89990234375,2361.0,2406.199951171875,1057665,1.8713,2388.81,2671.6,2245.45,1.0462
2026-01-13,2415.10009765625,2422.199951171875,2365.0,2389.5,1519683,-1.06,2394.74,2671.6,2245.45,1.2126
2026-01-14,2398.89990234375,2398.89990234375,2341.0,2353.5,1027639,-1.8925,2390.37,2671.6,2245.45,1.2787
2026-01-15,2353.5,2353.5,2353.5,2353.5,0,0.0,2380.2,2671.6,2245.45,1.163
2026-01-16,2370.0,2372.89990234375,2348.89990234375,2360.39990234375,1367606,-0.4051,2374.63,2671.6,2245.45,1.1531
